country,year,gender,age,share_first_quintile_inc,share_second_quintile_inc,share_third_quintile_inc,share_fourth_quintile_inc,share_fifth_quintile_inc,share_bottom50_inc,share_top10_pct_inc,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc,gini_coefficient,nobs_log_inc,mean_log_inc,std_log_inc,p1_log_inc,p2_5_log_inc,p5_log_inc,p10_log_inc,p12_5_log_inc,p25_log_inc,p37_5_log_inc,p50_log_inc,p62_5_log_inc,p75_log_inc,p87_5_log_inc,p90_log_inc,p95_log_inc,p97_5_log_inc,p99_log_inc,p99_9_log_inc,p99_99_log_inc,p9010_log_inc,p9050_log_inc,p5010_log_inc,kelley_log_inc,crows_log_inc,nobs_res_log_inc,mean_res_log_inc,std_res_log_inc,p1_res_log_inc,p2_5_res_log_inc,p5_res_log_inc,p10_res_log_inc,p12_5_res_log_inc,p25_res_log_inc,p37_5_res_log_inc,p50_res_log_inc,p62_5_res_log_inc,p75_res_log_inc,p87_5_res_log_inc,p90_res_log_inc,p95_res_log_inc,p97_5_res_log_inc,p99_res_log_inc,p99_9_res_log_inc,p99_99_res_log_inc,p9010_res_log_inc,p9050_res_log_inc,p5010_res_log_inc,kelley_res_log_inc,crows_res_log_inc,nobs_log_perm_inc,mean_log_perm_inc,std_log_perm_inc,p1_log_perm_inc,p2_5_log_perm_inc,p5_log_perm_inc,p10_log_perm_inc,p12_5_log_perm_inc,p25_log_perm_inc,p37_5_log_perm_inc,p50_log_perm_inc,p62_5_log_perm_inc,p75_log_perm_inc,p87_5_log_perm_inc,p90_log_perm_inc,p95_log_perm_inc,p97_5_log_perm_inc,p99_log_perm_inc,p99_9_log_perm_inc,p99_99_log_perm_inc,p9010_log_perm_inc,p9050_log_perm_inc,p5010_log_perm_inc,kelley_log_perm_inc,crows_log_perm_inc,share_below_mininc,nobs_earn_inc,mean_earn_inc,std_earn_inc,p1_earn_inc,p2_5_earn_inc,p5_earn_inc,p10_earn_inc,p12_5_earn_inc,p25_earn_inc,p37_5_earn_inc,p50_earn_inc,p62_5_earn_inc,p75_earn_inc,p87_5_earn_inc,p90_earn_inc,p95_earn_inc,p97_5_earn_inc,p99_earn_inc,p99_9_earn_inc,p99_99_earn_inc,p9010_earn_inc,p9050_earn_inc,p5010_earn_inc,kelley_earn_inc,crows_earn_inc,nobs_res_1yr_log_chg,mean_res_1yr_log_chg,std_res_1yr_log_chg,skew_res_1yr_log_chg,kurt_res_1yr_log_chg,p1_res_1yr_log_chg,p2_5_res_1yr_log_chg,p5_res_1yr_log_chg,p10_res_1yr_log_chg,p12_5_res_1yr_log_chg,p25_res_1yr_log_chg,p37_5_res_1yr_log_chg,p50_res_1yr_log_chg,p62_5_res_1yr_log_chg,p75_res_1yr_log_chg,p87_5_res_1yr_log_chg,p90_res_1yr_log_chg,p95_res_1yr_log_chg,p97_5_res_1yr_log_chg,p99_res_1yr_log_chg,p99_9_res_1yr_log_chg,p99_99_res_1yr_log_chg,p9010_res_1yr_log_chg,p9050_res_1yr_log_chg,p5010_res_1yr_log_chg,kelley_res_1yr_log_chg,crows_res_1yr_log_chg,nobs_res_5yr_log_chg,mean_res_5yr_log_chg,std_res_5yr_log_chg,skew_res_5yr_log_chg,kurt_res_5yr_log_chg,p1_res_5yr_log_chg,p2_5_res_5yr_log_chg,p5_res_5yr_log_chg,p10_res_5yr_log_chg,p12_5_res_5yr_log_chg,p25_res_5yr_log_chg,p37_5_res_5yr_log_chg,p50_res_5yr_log_chg,p62_5_res_5yr_log_chg,p75_res_5yr_log_chg,p87_5_res_5yr_log_chg,p90_res_5yr_log_chg,p95_res_5yr_log_chg,p97_5_res_5yr_log_chg,p99_res_5yr_log_chg,p99_9_res_5yr_log_chg,p99_99_res_5yr_log_chg,p9010_res_5yr_log_chg,p9050_res_5yr_log_chg,p5010_res_5yr_log_chg,kelley_res_5yr_log_chg,crows_res_5yr_log_chg,nobs_arcpct_1yr_chg,mean_arcpct_1yr_chg,std_arcpct_1yr_chg,skew_arcpct_1yr_chg,kurt_arcpct_1yr_chg,p1_arcpct_1yr_chg,p2_5_arcpct_1yr_chg,p5_arcpct_1yr_chg,p10_arcpct_1yr_chg,p12_5_arcpct_1yr_chg,p25_arcpct_1yr_chg,p37_5_arcpct_1yr_chg,p50_arcpct_1yr_chg,p62_5_arcpct_1yr_chg,p75_arcpct_1yr_chg,p87_5_arcpct_1yr_chg,p90_arcpct_1yr_chg,p95_arcpct_1yr_chg,p97_5_arcpct_1yr_chg,p99_arcpct_1yr_chg,p99_9_arcpct_1yr_chg,p99_99_arcpct_1yr_chg,p9010_arcpct_1yr_chg,p9050_arcpct_1yr_chg,p5010_arcpct_1yr_chg,kelley_arcpct_1yr_chg,crows_arcpct_1yr_chg,nobs_arcpct_5yr_chg,mean_arcpct_5yr_chg,std_arcpct_5yr_chg,skew_arcpct_5yr_chg,kurt_arcpct_5yr_chg,p1_arcpct_5yr_chg,p2_5_arcpct_5yr_chg,p5_arcpct_5yr_chg,p10_arcpct_5yr_chg,p12_5_arcpct_5yr_chg,p25_arcpct_5yr_chg,p37_5_arcpct_5yr_chg,p50_arcpct_5yr_chg,p62_5_arcpct_5yr_chg,p75_arcpct_5yr_chg,p87_5_arcpct_5yr_chg,p90_arcpct_5yr_chg,p95_arcpct_5yr_chg,p97_5_arcpct_5yr_chg,p99_arcpct_5yr_chg,p99_9_arcpct_5yr_chg,p99_99_arcpct_5yr_chg,p9010_arcpct_5yr_chg,p9050_arcpct_5yr_chg,p5010_arcpct_5yr_chg,kelley_arcpct_5yr_chg,crows_arcpct_5yr_chg,autocorr_lag1_res_log_inc,autocorr_lag2_res_log_inc,autocorr_lag3_res_log_inc,autocorr_lag4_res_log_inc,autocorr_lag5_res_log_inc,autocorr_lag1_res_1yr_log_chg,autocorr_lag2_res_1yr_log_chg,autocorr_lag3_res_1yr_log_chg,autocorr_lag4_res_1yr_log_chg,autocorr_lag5_res_1yr_log_chg,Pareto_tail_index_5pct,Pareto_tail_index_1pct
IRL,2021,All genders,25,,,,,,,,,,,,,,4775,9.8002338,0.69288832,8.0724764,8.2345181,8.4875917,8.783699,8.9088821,9.3394241,9.6604462,9.9270973,10.13129,10.32536,10.52714,10.56531,10.72597,10.86378,11.10182,11.75254,11.8555,1.7816105,0.6382122,1.1433983,-0.28355587,2.6667669,4775,-2.23E-09,0.69236767,-1.7198761,-1.569106,-1.321007,-1.010972,-0.88053399,-0.4613674,-0.1389416,0.12553141,0.33128759,0.52339238,0.73012608,0.77617049,0.92790532,1.069406,1.313127,1.925841,2.028801,1.7871425,0.65063906,1.1365035,-0.27186662,2.6793458,,,,,,,,,,,,,,,,,,,,,,,,,,0,4775,22290.631,14085.87,3205.03,3768.824,4854.1641,6526.9761,7397.3838,11377.86,15684.78,20477.811,25116.77,30496.391,37314.609,38766.309,45522.828,52249.078,66292.023,127076.2,140857.3,32239.332,18288.498,13950.834,0.13454571,2.535773,4377,0.34806669,0.66182947,-0.39914331,5.4820919,-1.62321,-1.141615,-0.77009583,-0.33298159,-0.2003126,0.074339204,0.1630573,0.26237419,0.4320958,0.7104826,1.112119,1.221356,1.468873,1.6813149,1.917158,2.4827411,2.6206601,1.5543376,0.95898187,0.59535575,0.23394282,4.4375687,,,,,,,,,,,,,,,,,,,,,,,,,,,,8939,0.67495328,1.32277,-0.3134371,1.6922801,-2,-2,-1.69714,-0.89350772,-0.72538102,-0.4720864,-0.1496809,0.60033131,2,2,2,2,2,2,2,2,2,2.8935077,1.3996687,1.493839,-0.032545388,1.6180664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2022,All genders,25,,,,,,,,,,,,,,3055,9.8418741,0.65578568,7.9953189,8.264123,8.5464392,8.8960972,9.0245485,9.4596052,9.7615232,9.9787455,10.13789,10.30702,10.50001,10.5453,10.69347,10.85054,11.02588,11.60001,11.85014,1.6492023,0.56655407,1.0826483,-0.31293565,3.0521259,3055,3.91E-09,0.65397841,-1.828583,-1.547598,-1.2845221,-0.95488149,-0.82171512,-0.38364479,-0.0767316,0.1353704,0.30058789,0.45690659,0.66106242,0.71173972,0.85350722,0.9952184,1.15455,1.803619,2.05721,1.6666212,0.57636929,1.0902519,-0.30833799,3.0251768,,,,,,,,,,,,,,,,,,,,,,,,,,0,3055,22620.6,13069.23,2967.0359,3882.0669,5148.3901,7303.417,8304.4658,12830.81,17353.039,21563.221,25282.961,29942.141,36315.961,37998.43,44067.289,51561.852,61444.02,109099.1,140103.41,30695.012,16435.209,14259.804,0.070871621,2.7864451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2011,Female,25,,,,,,,,,,,,,,1981,9.6457767,0.68998438,7.8365011,8.0727282,8.3038759,8.6031895,8.7123871,9.230402,9.5613184,9.7942734,9.9443045,10.13669,10.36091,10.43518,10.6214,10.68915,10.77487,11.16774,12.03751,1.8319902,0.64090633,1.1910839,-0.30031687,2.8869646,1981,1.07E-08,0.68998438,-1.809275,-1.573048,-1.3419009,-1.042588,-0.93338943,-0.41537449,-0.084458098,0.14849681,0.2985279,0.4909184,0.71513683,0.78940219,0.97562051,1.0433739,1.129095,1.521963,2.3917379,1.8319902,0.64090538,1.1910849,-0.30031791,2.8869498,,,,,,,,,,,,,,,,,,,,,,,,,,0,1981,18969.199,11521.4,2531.333,3205.8359,4039.4971,5449.0068,6077.73,10202.64,14204.56,17930.77,20833.221,25252.859,31600.039,34036.148,41002.859,43877.238,47804.352,70808.898,168976.5,28587.141,16105.379,12481.763,0.12675686,2.7023792,1807,0.2376852,0.64132279,-0.60874861,6.7923951,-1.797996,-1.319074,-0.87938368,-0.4373489,-0.28132111,0.083962798,0.146181,0.19249091,0.27200541,0.47726479,0.89701968,1.0461709,1.361517,1.5344779,1.823616,2.6222589,2.801857,1.4835198,0.85368001,0.62983978,0.15088457,7.2553711,1463,0.0766185,0.84640372,-0.15754201,4.5329409,-2.4358571,-1.817543,-1.324793,-0.85467309,-0.74040872,-0.2963579,-0.1190002,0.0046647,0.21241979,0.4919512,1.014287,1.161392,1.581478,1.831224,2.3206151,2.5692959,2.907686,2.0160651,1.1567273,0.85933781,0.14750987,4.6285992,2728,0.29693681,1.181895,0.035234001,2.312011,-2,-2,-2,-1.193148,-0.88746828,-0.2392628,-0.160979,-0.053850301,0.31630701,1.4149719,2,2,2,2,2,2,2,3.1931481,2.0538504,1.1392977,0.28641099,2.4180365,3006,0.1956439,1.493113,-0.097412199,1.632925,-2,-2,-2,-2,-2,-0.88980508,-0.37296459,-0.0177087,0.84735179,2,2,2,2,2,2,2,2,4,2.0177088,1.9822913,0.008854359,1.3841764,,,,,,,,,,,,
IRL,2012,Female,25,,,,,,,,,,,,,,1754,9.6226931,0.70131558,7.8500652,8.0487452,8.2417574,8.6038046,8.7441111,9.1459761,9.5040092,9.7442169,9.9289589,10.13835,10.41409,10.47542,10.6221,10.67081,10.7342,10.96355,11.04724,1.8716154,0.73120308,1.1404123,-0.2186396,2.6422155,1754,-7.09E-09,0.70131558,-1.7726279,-1.573948,-1.380936,-1.018888,-0.87858188,-0.47671679,-0.1186837,0.121524,0.30626601,0.51565468,0.7913934,0.85273087,0.99940598,1.0481139,1.11151,1.34086,1.424551,1.8716189,0.73120689,1.140412,-0.21863697,2.6422181,,,,,,,,,,,,,,,,,,,,,,,,,,0,1754,18681.689,11238.54,2565.9021,3129.866,3796.207,5452.3662,6273.6318,9376.6318,13413.4,17055.301,20515.971,25294.631,33325.781,35433.891,41031.629,43079.691,45899.199,57731.199,62770.719,29981.523,18378.59,11602.935,0.22599436,2.5097265,1634,0.24956959,0.65720302,-0.47342181,5.8014641,-1.70464,-1.401976,-0.93489492,-0.43297991,-0.28153551,0.0590645,0.13874879,0.194977,0.28446841,0.53294909,0.98603588,1.0994411,1.3711931,1.640754,1.920513,2.373601,2.567879,1.532421,0.90446407,0.62795693,0.1804381,6.420825,1387,0.093481801,0.83836353,-0.35576689,4.749949,-2.397969,-1.733749,-1.295941,-0.87403709,-0.70218408,-0.27711999,-0.15170801,0.016067101,0.2497593,0.55939162,1.043651,1.1790251,1.478814,1.807122,2.0914309,2.419421,2.64094,2.0530622,1.1629579,0.89010417,0.13290086,4.2329011,2403,0.32588729,1.1555361,0.058602098,2.3003709,-2,-2,-2,-1.021119,-0.75380641,-0.25557709,-0.1735681,-0.046064101,0.42189801,1.360342,2,2,2,2,2,2,2,3.0211191,2.0460641,0.97505492,0.35450745,2.4753714,2736,0.3061676,1.4508359,-0.1557662,1.674472,-2,-2,-2,-2,-2,-0.66743708,-0.36930099,0.1101034,1.0305721,2,2,2,2,2,2,2,2,4,1.8898966,2.1101034,-0.055051684,1.4995668,,,,,,,,,,,,
IRL,2013,Female,25,,,,,,,,,,,,,,1615,9.5575571,0.69888461,7.8676801,8.0040989,8.2280502,8.5814381,8.6528711,9.0930185,9.4236498,9.6791058,9.8662262,10.07848,10.34972,10.41693,10.54918,10.6434,10.70682,11.12896,11.1355,1.8354921,0.73782444,1.0976677,-0.19604729,2.6782396,1615,-4.07E-09,0.69888461,-1.689877,-1.553458,-1.329507,-0.97611892,-0.90468591,-0.46453851,-0.1339072,0.1215488,0.30866921,0.52092367,0.79216492,0.85937512,0.99162501,1.085839,1.149262,1.571403,1.577947,1.835494,0.73782635,1.0976677,-0.19604604,2.6782327,,,,,,,,,,,,,,,,,,,,,,,,,,0,1615,17528.029,10749.33,2611.498,2993.2019,3744.5239,5331.7671,5726.563,8892.9932,12377.68,15980.19,19268.49,23824.76,31248.35,33420.73,38146.211,41914.898,44659.34,68115.492,68562.656,28088.963,17440.539,10648.424,0.24180727,2.606637,1489,0.27027231,0.65393633,-0.2543416,5.4250479,-1.709282,-1.2385581,-0.90061033,-0.42266309,-0.2927078,0.070129998,0.1383101,0.20638999,0.30122909,0.54140151,0.98409522,1.1111,1.435793,1.715516,1.9073941,2.4428411,2.453898,1.5337631,0.90470994,0.62905312,0.17972581,6.2683058,1287,0.113356,0.84570491,-0.061368,3.992907,-2.2337329,-1.659844,-1.321936,-0.86875391,-0.74067831,-0.2797837,-0.13522381,0.0155187,0.25073579,0.57819039,1.089775,1.232994,1.614267,1.876368,2.1939139,2.5029349,2.5678079,2.101748,1.2174753,0.88427263,0.15853597,4.1215839,2398,0.40893391,1.219789,-0.0151046,2.023905,-2,-2,-2,-1.035358,-0.77011007,-0.31466159,-0.212898,0.0111364,0.6629079,2,2,2,2,2,2,2,2,3.035358,1.9888636,1.0464944,0.31046396,1.7281144,2678,0.37055719,1.4733059,-0.20204639,1.613471,-2,-2,-2,-2,-2,-0.67771691,-0.38532931,0.19897421,1.600804,2,2,2,2,2,2,2,2,4,1.8010257,2.1989741,-0.099487096,1.4938099,,,,,,,,,,,,
IRL,2014,Female,25,,,,,,,,,,,,,,1780,9.5478001,0.70166773,7.813118,7.941504,8.1447878,8.4877005,8.6249504,9.1191406,9.4398041,9.6830101,9.873579,10.08102,10.31778,10.37841,10.4915,10.57565,10.70698,10.9704,11.04892,1.8907099,0.69540024,1.1953096,-0.26440302,2.7385402,1780,7.05E-09,0.70166773,-1.734682,-1.6062959,-1.403013,-1.060101,-0.92284989,-0.4286592,-0.1079962,0.13521031,0.32577869,0.53322291,0.76998019,0.83061051,0.94370252,1.027845,1.159183,1.422595,1.501122,1.8907115,0.69540024,1.1953113,-0.26440367,2.7385278,,,,,,,,,,,,,,,,,,,,,,,,,,0,1780,17291.301,10252.49,2472.8279,2811.585,3445.373,4854.6851,5568.8892,9128.3535,12579.26,16042.72,19410.699,23885.41,30266.01,32157.82,36008.301,39169.199,44666.711,58127.539,62876.18,27303.135,16115.101,11188.035,0.18045786,2.4637444,1673,0.25131509,0.63407272,-0.3112835,5.4623222,-1.6154,-1.232596,-0.85924089,-0.42060119,-0.28749019,0.030297,0.1144454,0.1932952,0.31357351,0.54158992,0.91389239,1.086858,1.331241,1.590714,1.85627,2.4181571,2.422503,1.5074592,0.89356285,0.61389637,0.18552177,5.521903,1390,0.086965598,0.80432832,0.0069024,4.0645089,-2.0682299,-1.63478,-1.205713,-0.81506079,-0.68519318,-0.3276884,-0.17699639,0.0062459,0.2152193,0.53414422,1.0233769,1.15557,1.540733,1.835948,2.128221,2.485728,2.496454,1.9706309,1.1493242,0.82130671,0.16645302,4.0271487,2566,0.38169691,1.169814,0.0804656,2.1126621,-2,-2,-1.655206,-0.91753799,-0.69653797,-0.323652,-0.2081117,0.0014581,0.49578199,2,2,2,2,2,2,2,2,2.9175379,1.998542,0.9189961,0.37001947,1.7214282,2772,0.28548211,1.453305,-0.1446289,1.67588,-2,-2,-2,-2,-2,-0.68700778,-0.36595351,0.086412698,1.009877,2,2,2,2,2,2,2,2,4,1.9135873,2.0864127,-0.043206334,1.4886447,,,,,,,,,,,,
IRL,2015,Female,25,,,,,,,,,,,,,,2028,9.5656071,0.68687421,7.884016,8.0112104,8.2210846,8.5455122,8.6874886,9.1163254,9.4218798,9.6855736,9.8866863,10.07212,10.33894,10.39985,10.50237,10.58996,10.72737,10.9707,11.25304,1.8543377,0.71427631,1.1400614,-0.2296157,2.6980174,2028,5.28E-09,0.68687421,-1.681591,-1.554396,-1.344522,-1.020095,-0.87811822,-0.44928139,-0.143727,0.1199673,0.32107949,0.5065158,0.77332997,0.83424121,0.93676412,1.0243551,1.161762,1.40509,1.687433,1.8543363,0.71427393,1.1400623,-0.22961769,2.6980107,,,,,,,,,,,,,,,,,,,,,,,,,,0,2028,17515.189,10449.4,2654.511,3014.5649,3718.5349,5143.6201,5928.2739,9102.6953,12355.78,16083.9,19666.779,23673.76,30913.16,32854.621,36401.699,39733.961,45586.59,58145.102,77113.961,27711,16770.721,10940.28,0.21040165,2.5200214,1843,0.2736828,0.68014753,-0.43069991,5.1961761,-1.888417,-1.309027,-0.91737908,-0.45484391,-0.2948994,0.0277592,0.1237866,0.2109524,0.34656581,0.60270369,1.075888,1.177688,1.389104,1.642733,1.941046,2.59236,2.6709621,1.6325319,0.9667356,0.66579628,0.18433902,5.1339912,1452,0.045894399,0.81584388,-0.1122967,3.7720699,-2.1611879,-1.7643909,-1.370195,-0.93722409,-0.79860002,-0.37255821,-0.1720006,0.0094664,0.2361138,0.533005,0.94839698,1.062062,1.413429,1.749457,2.1205881,2.510057,2.5306511,1.9992862,1.0525956,0.9466905,0.052971464,3.88029,3009,0.39912921,1.24376,-0.066972598,2.0283999,-2,-2,-2,-1.169587,-0.88885748,-0.33772629,-0.2057092,0.074997403,0.71552181,2,2,2,2,2,2,2,2,3.1695871,1.9250026,1.2445844,0.2146709,1.7110643,3097,0.17076869,1.51896,-0.080551997,1.58613,-2,-2,-2,-2,-2,-1.0250551,-0.43145999,0.013118,0.77553779,2,2,2,2,2,2,2,2,4,1.986882,2.013118,-0.006559014,1.3222899,,,,,,,,,,,,
IRL,2016,Female,25,,,,,,,,,,,,,,1994,9.6196661,0.66072631,7.9302139,8.1389637,8.3175001,8.6331072,8.7731485,9.1963081,9.4895992,9.7266178,9.9217043,10.11633,10.36989,10.41206,10.511,10.60205,10.75552,11.09027,11.18705,1.7789526,0.68544197,1.0935106,-0.22938703,2.6772034,1994,8.7E-09,0.66072631,-1.689453,-1.480703,-1.302166,-0.98655927,-0.84651703,-0.42335841,-0.1300672,0.1069513,0.30203781,0.4966684,0.75022572,0.79239708,0.89133042,0.98237962,1.135857,1.470607,1.5673881,1.7789564,0.68544579,1.0935106,-0.22938439,2.6771858,,,,,,,,,,,,,,,,,,,,,,,,,,0,1994,18211.141,10425.73,2780.022,3425.366,4094.9109,5614.4951,6458.4839,9860.6582,13221.49,16757.77,20367.67,24743.91,31885.039,33258.422,36717.059,40217.039,46888.289,65530.672,72189.813,27643.926,16500.652,11143.274,0.19379947,2.4720185,1784,0.2956607,0.67059588,-0.49810979,5.0233312,-1.669003,-1.282559,-0.90124381,-0.5314824,-0.34190241,0.066438101,0.1744274,0.2455238,0.38041681,0.6652931,1.046322,1.152186,1.3991719,1.603516,1.797902,2.412065,2.4608979,1.6836684,0.90666223,0.77700621,0.077008046,4.8193221,1481,0.067032702,0.82193732,-0.1392622,4.390872,-2.3259709,-1.7528419,-1.3008831,-0.90500009,-0.74977529,-0.344457,-0.1455349,0.0228668,0.23969419,0.54608208,0.96229988,1.065096,1.455889,1.721123,2.0534151,2.757771,3.660619,1.9700961,1.0422292,0.92786688,0.058049098,3.9009686,3096,0.4141956,1.283945,-0.1235693,1.957587,-2,-2,-2,-1.27598,-1.027259,-0.35158461,-0.21491259,0.12529179,0.78586978,2,2,2,2,2,2,2,2,3.27598,1.8747082,1.4012718,0.14451748,1.7009807,3185,0.21592531,1.514933,-0.0990128,1.5780571,-2,-2,-2,-2,-2,-0.91518342,-0.44518471,0.0029646,0.97339553,2,2,2,2,2,2,2,2,4,1.9970354,2.0029645,-0.001482278,1.3721263,,,,,,,,,,,,
IRL,2017,Female,25,,,,,,,,,,,,,,1873,9.654417,0.67103618,7.9367032,8.1397543,8.3812504,8.6537981,8.7729626,9.2175369,9.5368338,9.8010473,9.9658899,10.14223,10.39437,10.4426,10.53552,10.62683,10.82071,11.5167,11.92206,1.7888021,0.64155293,1.1472492,-0.28270108,2.6896229,1873,2.24E-09,0.67103618,-1.717714,-1.514663,-1.2731659,-1.0006191,-0.88145423,-0.4368799,-0.117583,0.1466305,0.3114731,0.48781419,0.73995519,0.78818631,0.88109899,0.97241521,1.166294,1.862278,2.2676461,1.7888054,0.64155579,1.1472496,-0.28269917,2.6896226,,,,,,,,,,,,,,,,,,,,,,,,,,0,1873,18981.061,11461.14,2798.1201,3428.074,4364.4639,5731.876,6457.2769,10072.23,13860.99,18052.65,21287.82,25393.07,32675.211,34289.781,37628.441,41226.301,50046.66,100377.7,150551.91,28557.906,16237.131,12320.774,0.13713738,2.4671118,1775,0.30136269,0.69467813,-0.48633349,5.0909572,-1.888925,-1.3776931,-0.95440668,-0.4722271,-0.3187561,0.0815401,0.1612673,0.23305801,0.35714909,0.65489388,1.111889,1.213392,1.493728,1.697874,1.92609,2.301095,2.4728429,1.6856191,0.98033404,0.70528507,0.16317385,5.3641696,1394,0.035642199,0.80332428,-0.22876769,3.9855919,-2.2654769,-1.722844,-1.3443691,-0.95100558,-0.75745457,-0.35596049,-0.19832671,-0.0147278,0.2022889,0.53755319,0.97274709,1.092536,1.399381,1.662147,1.891526,2.2955251,2.747468,2.0435414,1.1072638,0.93627781,0.083671413,3.7884042,2835,0.46425131,1.203077,-0.0060565,1.919511,-2,-2,-1.54397,-0.9035821,-0.70421821,-0.34499151,-0.2274932,0.1127738,0.77707499,2,2,2,2,2,2,2,2,2.9035821,1.8872262,1.0163559,0.29992965,1.7057631,2326,-0.083857097,1.356159,0.0156547,1.919584,-2,-2,-2,-2,-2,-1.191288,-0.35387599,-0.081457399,0.2926496,0.89774168,2,2,2,2,2,2,2,4,2.0814574,1.9185426,0.040728688,1.9147645,,,,,,,,,,,,
IRL,2018,Female,25,,,,,,,,,,,,,,1961,9.712697,0.6706022,8.0173073,8.1318235,8.3813734,8.7408171,8.8671455,9.2751913,9.595603,9.8296261,10.03377,10.204,10.47951,10.50734,10.58868,10.66709,10.80728,11.19171,11.25029,1.7665234,0.67771435,1.088809,-0.23271397,2.7295885,1961,-8.83E-09,0.6706022,-1.69539,-1.580873,-1.331324,-0.97188002,-0.84555149,-0.43750569,-0.117094,0.1169291,0.32107261,0.49130249,0.76681417,0.79464149,0.87598127,0.95439619,1.094584,1.479017,1.53759,1.7665215,0.67771238,1.0888091,-0.2327154,2.729594,,,,,,,,,,,,,,,,,,,,,,,,,,0,1961,20060.49,11489.9,3033,3401,4365,6253,7095,10670,14700,18576,22783,27011,35579,36583,39683,42920,49379,72527,76902,30330,18007,12323,0.18740521,2.4183955,1848,0.30000079,0.65990663,-0.25111949,4.824625,-1.55964,-1.167508,-0.88111019,-0.4203425,-0.2500377,0.0577178,0.1323943,0.2082286,0.35342121,0.62563181,1.090734,1.188186,1.448228,1.6539249,1.885906,2.4392071,2.5837741,1.6085286,0.97995746,0.62857109,0.21845205,4.9680638,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992,0.4820973,1.206449,-0.016268499,1.9014699,-2,-2,-1.446313,-0.85394663,-0.66502899,-0.34568819,-0.2284839,0.1203827,0.85097218,2,2,2,2,2,2,2,2,2.8539467,1.8796173,0.97432935,0.31720564,1.7052565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,2019,Female,25,,,,,,,,,,,,,,1969,9.7677841,0.66098022,7.9970331,8.196312,8.4648151,8.7876921,8.9254971,9.3623352,9.6527033,9.9204559,10.07705,10.24672,10.47999,10.51392,10.60145,10.72017,10.90303,11.25688,11.67375,1.7262278,0.5934639,1.1327639,-0.3124153,2.8537998,1969,-1.16E-08,0.66098022,-1.770751,-1.571472,-1.302969,-0.98009181,-0.84228683,-0.40544859,-0.1150806,0.1526721,0.30926639,0.47893259,0.71220988,0.74613982,0.83366609,0.95238799,1.135245,1.489095,1.9059711,1.7262316,0.59346771,1.1327639,-0.31241241,2.8538148,,,,,,,,,,,,,,,,,,,,,,,,,,0,1969,21041.109,11854.26,2972.125,3627.5481,4744.8491,6553.0898,7521.3188,11641.55,15563.81,20342.25,23790.699,28189.82,35596.18,36824.691,40193.07,45259.691,54340.672,77410.617,117448.4,30271.602,16482.441,13789.16,0.088970557,2.5158002,1846,0.18533359,0.6685611,-0.41008979,5.2951751,-1.848027,-1.354389,-0.98430431,-0.55187613,-0.43654439,-0.056224801,0.088743202,0.15387879,0.2574282,0.49400151,0.93596941,1.059945,1.33731,1.519819,1.7534,2.34463,2.655817,1.6118212,0.90606618,0.70575494,0.12427635,5.2236834,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791,0.33881399,1.197373,0.113363,2.048399,-2,-2,-1.8902529,-1.0396,-0.8169865,-0.36073211,-0.24130119,-0.050046999,0.4857671,2,2,2,2,2,2,2,2,3.0395999,2.0500469,0.98955303,0.3488926,1.6943896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
