country,year,gender,age,pct_year_t_log_earnings,Npermearnaltranktp1,avg_pct_year_t_1_log_inc,Npermearnaltranktp5,avg_pct_year_t_5_log_inc
IRL,2013,Male,35-44,32.5,643,31.88105,571,31.204741
IRL,2013,Male,35-44,35,642,34.77029,570,33.966728
IRL,2013,Male,35-44,37.5,641,36.828941,570,35.83815
IRL,2013,Male,35-44,40,642,38.34864,570,35.474991
IRL,2013,Male,35-44,42.5,644,40.766541,570,39.236271
IRL,2013,Male,35-44,45,641,42.715851,571,41.334709
IRL,2013,Male,35-44,47.5,644,46.26992,569,42.114071
IRL,2013,Male,35-44,50,641,47.545292,570,43.292351
IRL,2013,Male,35-44,52.5,642,50.327751,572,46.797642
IRL,2013,Male,35-44,55,644,52.450459,569,49.81398
IRL,2013,Male,35-44,57.5,641,55.77306,571,51.147461
IRL,2013,Male,35-44,60,643,58.429241,569,53.61956
IRL,2013,Male,35-44,62.5,643,59.71104,571,56.67646
IRL,2013,Male,35-44,65,641,62.736992,570,58.524879
IRL,2013,Male,35-44,67.5,642,64.862862,570,60.09074
IRL,2013,Male,35-44,70,642,67.527168,571,63.94429
IRL,2013,Male,35-44,72.5,642,69.892433,571,66.310013
IRL,2013,Male,35-44,75,642,72.592857,568,69.123154
IRL,2013,Male,35-44,77.5,645,75.186279,571,71.291382
IRL,2013,Male,35-44,80,640,78.032227,570,73.720596
IRL,2013,Male,35-44,82.5,645,80.177917,571,75.114433
IRL,2013,Male,35-44,85,640,82.696342,571,78.969353
IRL,2013,Male,35-44,87.5,642,85.056717,570,79.960388
IRL,2013,Male,35-44,90,642,87.470039,568,82.840782
IRL,2013,Male,35-44,92.5,644,90.244339,572,85.6157
IRL,2013,Male,35-44,95,641,92.270638,568,87.036453
IRL,2013,Male,35-44,97.5,632,95.072701,562,90.341721
IRL,2013,Male,35-44,99,386,97.496063,340,93.195572
IRL,2013,Male,35-44,99.9,232,99.109444,206,96.12886
IRL,2013,Male,35-44,100,30,99.865646,29,
IRL,2013,Male,45-55,2.5,438,4.3811331,252,17.109501
IRL,2013,Male,45-55,5,445,6.8379159,255,16.8202
IRL,2013,Male,45-55,7.5,444,8.4944887,255,18.30637
IRL,2013,Male,45-55,10,445,10.61003,255,18.70093
IRL,2013,Male,45-55,12.5,443,12.8373,255,20.513439
IRL,2013,Male,45-55,15,445,15.58727,256,22.875219
IRL,2013,Male,45-55,17.5,444,18.28091,255,23.609921
IRL,2013,Male,45-55,20,443,18.91354,255,24.181219
IRL,2013,Male,45-55,22.5,445,20.645741,255,25.721939
IRL,2013,Male,45-55,25,442,24.41585,253,24.391569
IRL,2013,Male,45-55,27.5,445,26.55044,257,27.388531
IRL,2013,Male,45-55,30,446,28.51042,254,28.954769
IRL,2013,Male,45-55,32.5,443,31.2201,255,30.954809
IRL,2013,Male,45-55,35,443,33.447319,257,33.26833
IRL,2013,Male,45-55,37.5,447,36.824989,254,34.558708
IRL,2013,Male,45-55,40,441,38.441502,256,36.258289
IRL,2013,Male,45-55,42.5,445,41.42115,253,40.532612
IRL,2013,Male,45-55,45,444,44.157009,256,41.100651
IRL,2013,Male,45-55,47.5,444,45.40374,255,44.604778
IRL,2013,Male,45-55,50,443,48.440121,254,47.323109
IRL,2013,Male,45-55,52.5,446,51.244228,256,47.57074
IRL,2013,Male,45-55,55,444,53.625912,255,50.802509
IRL,2013,Male,45-55,57.5,444,55.967331,256,53.563591
IRL,2013,Male,45-55,60,444,57.62442,253,54.822571
IRL,2013,Male,45-55,62.5,442,60.374249,256,56.212669
IRL,2013,Male,45-55,65,447,63.42519,254,59.153702
IRL,2013,Male,45-55,67.5,443,65.24453,257,62.449009
IRL,2013,Male,45-55,70,443,68.12175,255,65.919838
IRL,2013,Male,45-55,72.5,446,70.211411,254,67.214333
IRL,2013,Male,45-55,75,444,72.675873,256,70.639877
IRL,2013,Male,45-55,77.5,443,75.797043,254,74.815041
IRL,2013,Male,45-55,80,443,78.014442,257,76.09639
IRL,2013,Male,45-55,82.5,445,80.765732,253,76.698677
IRL,2013,Male,45-55,85,444,82.88163,255,80.978027
IRL,2013,Male,45-55,87.5,445,85.845596,256,82.909737
IRL,2013,Male,45-55,90,443,87.524231,255,83.694702
IRL,2013,Male,45-55,92.5,445,90.052094,255,85.605949
IRL,2013,Male,45-55,95,444,92.528557,255,87.631401
IRL,2013,Male,45-55,97.5,435,95.202271,249,91.707024
IRL,2013,Male,45-55,99,266,97.953247,153,96.124947
IRL,2013,Male,45-55,99.9,161,99.246437,93,94.926727
IRL,2013,Male,45-55,100,21,,12,
IRL,2014,All genders,25-34,2.5,1104,6.39469,932,24.75856
IRL,2014,All genders,25-34,5,1111,9.0863247,942,27.22126
IRL,2014,All genders,25-34,7.5,1112,11.45378,942,26.74374
IRL,2014,All genders,25-34,10,1113,13.71639,943,30.09491
IRL,2014,All genders,25-34,12.5,1116,15.72082,942,31.12948
IRL,2014,All genders,25-34,15,1110,17.641621,940,30.08779
IRL,2014,All genders,25-34,17.5,1114,20.244381,941,32.94434
IRL,2014,All genders,25-34,20,1112,21.471189,943,32.851608
IRL,2014,All genders,25-34,22.5,1112,23.922199,940,33.44553
IRL,2014,All genders,25-34,25,1116,27.078779,943,34.258381
IRL,2014,All genders,25-34,27.5,1110,28.607559,942,35.79604
IRL,2014,All genders,25-34,30,1113,31.047661,941,36.639332
IRL,2014,All genders,25-34,32.5,1115,32.77264,941,37.61301
IRL,2014,All genders,25-34,35,1109,34.34066,941,39.10635
IRL,2014,All genders,25-34,37.5,1111,36.039101,943,39.31736
IRL,2014,All genders,25-34,40,1114,38.742939,942,40.24297
IRL,2014,All genders,25-34,42.5,1115,40.911949,940,41.433041
IRL,2014,All genders,25-34,45,1111,42.816551,940,42.410549
IRL,2014,All genders,25-34,47.5,1114,44.753761,944,42.89286
IRL,2014,All genders,25-34,50,1112,47.982441,942,45.508099
IRL,2014,All genders,25-34,52.5,1111,49.91095,940,45.622089
IRL,2014,All genders,25-34,55,1114,52.768631,944,46.694981
IRL,2014,All genders,25-34,57.5,1112,54.862541,940,47.65065
IRL,2014,All genders,25-34,60,1112,56.31184,942,50.35075
IRL,2014,All genders,25-34,62.5,1115,59.29089,939,53.502701
IRL,2014,All genders,25-34,65,1113,61.79718,943,53.935291
IRL,2014,All genders,25-34,67.5,1108,63.70525,942,54.656872
IRL,2014,All genders,25-34,70,1115,65.309418,942,58.015888
IRL,2014,All genders,25-34,72.5,1113,68.381599,940,61.139
IRL,2014,All genders,25-34,75,1109,70.86557,943,63.19775
IRL,2014,All genders,25-34,77.5,1118,73.174042,942,64.623283
IRL,2014,All genders,25-34,80,1109,76.631523,942,67.39077
IRL,2014,All genders,25-34,82.5,1114,78.697121,941,70.474197
IRL,2014,All genders,25-34,85,1114,81.206627,941,72.184776
IRL,2014,All genders,25-34,87.5,1110,84.029137,941,74.771507
IRL,2014,All genders,25-34,90,1116,86.47744,941,76.045464
IRL,2014,All genders,25-34,92.5,1113,89.106537,943,79.771187
IRL,2014,All genders,25-34,95,1111,91.895378,943,82.170593
IRL,2014,All genders,25-34,97.5,1096,94.244743,925,84.749123
IRL,2014,All genders,25-34,99,668,96.451782,562,87.730263
IRL,2014,All genders,25-34,99.9,399,98.357079,340,91.814484
IRL,2014,All genders,25-34,100,53,99.6903,46,93.42672
IRL,2014,All genders,25-55,2.5,3357,5.3065729,2639,20.423519
IRL,2014,All genders,25-55,5,3387,7.5115299,2668,21.90885
IRL,2014,All genders,25-55,7.5,3388,9.738574,2663,23.033051
IRL,2014,All genders,25-55,10,3389,12.14878,2671,24.478809
IRL,2014,All genders,25-55,12.5,3395,14.1169,2660,25.40852
IRL,2014,All genders,25-55,15,3383,16.056129,2666,26.45686
IRL,2014,All genders,25-55,17.5,3391,18.47555,2665,28.066719
IRL,2014,All genders,25-55,20,3384,20.439619,2666,28.53545
IRL,2014,All genders,25-55,22.5,3390,22.96158,2663,29.15369
IRL,2014,All genders,25-55,25,3392,25.21932,2664,30.04933
IRL,2014,All genders,25-55,27.5,3388,27.533529,2665,31.74844
IRL,2014,All genders,25-55,30,3385,29.854389,2667,32.523659
IRL,2014,All genders,25-55,32.5,3396,32.12241,2661,33.90461
IRL,2014,All genders,25-55,35,3382,33.869129,2668,35.59996
IRL,2014,All genders,25-55,37.5,3386,36.09552,2666,36.646832
IRL,2014,All genders,25-55,40,3389,38.698891,2668,38.151119
IRL,2014,All genders,25-55,42.5,3392,40.92749,2659,40.112331
IRL,2014,All genders,25-55,45,3387,43.16732,2668,41.993019
IRL,2014,All genders,25-55,47.5,3390,45.45739,2665,43.776501
IRL,2014,All genders,25-55,50,3388,48.092411,2664,45.353649
IRL,2014,All genders,25-55,52.5,3384,50.197891,2664,47.24411
IRL,2014,All genders,25-55,55,3390,52.980171,2666,48.437149
IRL,2014,All genders,25-55,57.5,3388,55.494438,2667,50.725121
IRL,2014,All genders,25-55,60,3387,57.548519,2663,53.11063
IRL,2014,All genders,25-55,62.5,3391,60.06675,2663,55.772831
IRL,2014,All genders,25-55,65,3389,62.388378,2664,56.945648
IRL,2014,All genders,25-55,67.5,3381,64.642662,2671,59.098789
IRL,2014,All genders,25-55,70,3396,66.873848,2661,61.469379
IRL,2014,All genders,25-55,72.5,3385,69.758537,2667,64.094597
IRL,2014,All genders,25-55,75,3387,72.043732,2666,67.124008
IRL,2014,All genders,25-55,77.5,3394,74.616997,2663,69.32859
IRL,2014,All genders,25-55,80,3382,77.424072,2669,71.248611
IRL,2014,All genders,25-55,82.5,3391,79.581497,2660,73.948547
IRL,2014,All genders,25-55,85,3391,82.262352,2666,76.158867
IRL,2014,All genders,25-55,87.5,3383,84.889847,2666,78.661278
IRL,2014,All genders,25-55,90,3394,87.434914,2663,80.906601
IRL,2014,All genders,25-55,92.5,3390,89.796333,2667,82.894897
IRL,2014,All genders,25-55,95,3387,92.197968,2665,85.49765
IRL,2014,All genders,25-55,97.5,3332,94.910797,2618,88.580612
IRL,2014,All genders,25-55,99,2030,97.117706,1594,91.044434
IRL,2014,All genders,25-55,99.9,1224,98.930107,963,94.138969
IRL,2014,All genders,25-55,100,159,99.825279,130,95.894737
IRL,2014,All genders,35-44,2.5,1315,4.7429161,1180,18.544491
IRL,2014,All genders,35-44,5,1328,6.8633389,1194,19.23818
IRL,2014,All genders,35-44,7.5,1324,8.9992723,1189,21.78339
IRL,2014,All genders,35-44,10,1330,11.45321,1194,22.025141
IRL,2014,All genders,35-44,12.5,1328,13.89974,1187,23.329729
IRL,2014,All genders,35-44,15,1325,15.69779,1193,25.18017
IRL,2014,All genders,35-44,17.5,1327,17.939939,1191,25.69693
IRL,2014,All genders,35-44,20,1325,20.194139,1191,26.82266
IRL,2014,All genders,35-44,22.5,1325,22.533251,1191,27.31987
IRL,2014,All genders,35-44,25,1330,24.089979,1190,27.976259
IRL,2014,All genders,35-44,27.5,1327,27.233351,1190,30.015249
IRL,2014,All genders,35-44,30,1326,28.871531,1192,30.074129
IRL,2014,All genders,35-44,32.5,1329,31.812639,1189,32.400131
IRL,2014,All genders,35-44,35,1325,33.6017,1194,34.171612
IRL,2014,All genders,35-44,37.5,1326,36.288109,1190,35.446602
IRL,2014,All genders,35-44,40,1325,38.706371,1193,37.093769
IRL,2014,All genders,35-44,42.5,1329,41.056129,1189,39.794861
IRL,2014,All genders,35-44,45,1325,43.500648,1193,42.00032
IRL,2014,All genders,35-44,47.5,1328,45.753189,1190,44.834381
IRL,2014,All genders,35-44,50,1328,48.138401,1190,45.078201
IRL,2014,All genders,35-44,52.5,1325,50.210979,1191,48.1236
IRL,2014,All genders,35-44,55,1328,53.188412,1191,49.06361
IRL,2014,All genders,35-44,57.5,1325,55.982281,1192,51.98938
IRL,2014,All genders,35-44,60,1329,58.118561,1190,54.491241
IRL,2014,All genders,35-44,62.5,1325,60.276741,1192,56.557789
IRL,2014,All genders,35-44,65,1326,62.39415,1188,58.49659
IRL,2014,All genders,35-44,67.5,1325,65.01516,1196,60.81498
IRL,2014,All genders,35-44,70,1330,67.424873,1187,62.839748
IRL,2014,All genders,35-44,72.5,1325,70.40303,1194,65.245232
IRL,2014,All genders,35-44,75,1328,72.599228,1190,69.266243
IRL,2014,All genders,35-44,77.5,1329,75.051628,1190,71.782112
IRL,2014,All genders,35-44,80,1322,77.635384,1193,72.929916
IRL,2014,All genders,35-44,82.5,1328,79.982727,1189,75.202408
IRL,2014,All genders,35-44,85,1327,82.739754,1192,77.784538
IRL,2014,All genders,35-44,87.5,1325,85.196533,1192,80.285332
IRL,2014,All genders,35-44,90,1327,87.688812,1190,82.951851
IRL,2014,All genders,35-44,92.5,1331,89.974861,1191,84.005051
IRL,2014,All genders,35-44,95,1324,92.115883,1190,86.375992
IRL,2014,All genders,35-44,97.5,1308,95.261627,1173,90.161278
IRL,2014,All genders,35-44,99,793,97.287949,711,92.392647
IRL,2014,All genders,35-44,99.9,480,99.199471,429,95.235901
IRL,2014,All genders,35-44,100,62,99.902489,60,98.203667
IRL,2014,All genders,45-55,2.5,938,4.816092,527,16.964331
IRL,2014,All genders,45-55,5,948,6.5739789,532,18.496241
IRL,2014,All genders,45-55,7.5,952,8.7632895,532,19.25555
IRL,2014,All genders,45-55,10,946,11.28233,534,20.04756
IRL,2014,All genders,45-55,12.5,951,12.53796,531,19.906401
IRL,2014,All genders,45-55,15,948,14.70056,533,22.910919
IRL,2014,All genders,45-55,17.5,950,17.14953,533,24.75075
IRL,2014,All genders,45-55,20,947,19.571779,532,24.719259
IRL,2014,All genders,45-55,22.5,953,22.436211,532,25.67576
IRL,2014,All genders,45-55,25,946,24.613489,531,27.22035
IRL,2014,All genders,45-55,27.5,951,26.69878,533,28.464479
IRL,2014,All genders,45-55,30,946,29.828159,534,30.73901
IRL,2014,All genders,45-55,32.5,952,31.793289,531,30.70163
IRL,2014,All genders,45-55,35,948,33.691299,533,32.609241
IRL,2014,All genders,45-55,37.5,949,35.892479,533,34.601749
IRL,2014,All genders,45-55,40,950,38.63678,533,36.820721
IRL,2014,All genders,45-55,42.5,948,40.76543,530,38.48217
IRL,2014,All genders,45-55,45,951,43.11269,535,41.243099
IRL,2014,All genders,45-55,47.5,948,45.869862,531,42.976608
IRL,2014,All genders,45-55,50,948,48.156971,532,45.696289
IRL,2014,All genders,45-55,52.5,948,50.515881,533,48.139462
IRL,2014,All genders,45-55,55,948,52.937031,531,50.129211
IRL,2014,All genders,45-55,57.5,951,55.553612,535,53.310181
IRL,2014,All genders,45-55,60,946,58.201382,531,54.91267
IRL,2014,All genders,45-55,62.5,951,60.683861,532,58.020889
IRL,2014,All genders,45-55,65,950,63.07296,533,58.81477
IRL,2014,All genders,45-55,67.5,948,65.217651,533,63.098259
IRL,2014,All genders,45-55,70,951,67.937447,532,64.526817
IRL,2014,All genders,45-55,72.5,947,70.47509,533,66.729492
IRL,2014,All genders,45-55,75,950,72.642563,533,69.287613
IRL,2014,All genders,45-55,77.5,947,75.710587,531,72.177383
IRL,2014,All genders,45-55,80,951,78.054573,534,74.297836
IRL,2014,All genders,45-55,82.5,949,80.058151,530,77.304283
IRL,2014,All genders,45-55,85,950,82.833458,533,79.539383
IRL,2014,All genders,45-55,87.5,948,85.468987,533,81.89653
IRL,2014,All genders,45-55,90,951,88.204201,532,84.930054
IRL,2014,All genders,45-55,92.5,946,90.356697,533,85.940804
IRL,2014,All genders,45-55,95,952,92.66526,532,89.430344
IRL,2014,All genders,45-55,97.5,928,95.20295,520,91.830643
IRL,2014,All genders,45-55,99,569,97.662247,321,93.860611
IRL,2014,All genders,45-55,99.9,345,99.218063,194,95.787148
IRL,2014,All genders,45-55,100,44,99.879066,24,
IRL,2014,Female,25-34,2.5,565,6.2687559,482,24.7773
IRL,2014,Female,25-34,5,569,8.834115,487,27.495609
IRL,2014,Female,25-34,7.5,570,11.66069,489,26.53307
IRL,2014,Female,25-34,10,570,13.79728,488,29.774139
IRL,2014,Female,25-34,12.5,570,15.88038,488,30.313181
IRL,2014,Female,25-34,15,569,17.017639,488,29.5492
IRL,2014,Female,25-34,17.5,570,19.46796,486,31.25844
IRL,2014,Female,25-34,20,570,21.342819,488,31.04282
IRL,2014,Female,25-34,22.5,569,22.71476,488,31.02956
IRL,2014,Female,25-34,25,571,26.75108,487,33.206638
IRL,2014,Female,25-34,27.5,569,27.48027,489,33.063122
IRL,2014,Female,25-34,30,570,30.481211,488,34.851749
IRL,2014,Female,25-34,32.5,570,32.392529,487,37.029369
IRL,2014,Female,25-34,35,567,34.069538,487,37.705139
IRL,2014,Female,25-34,37.5,570,36.202011,489,38.811081
IRL,2014,Female,25-34,40,570,37.96661,487,38.738449
IRL,2014,Female,25-34,42.5,570,41.24567,487,42.890518
IRL,2014,Female,25-34,45,569,42.96283,487,42.72121
IRL,2014,Female,25-34,47.5,571,45.11454,489,43.226101
IRL,2014,Female,25-34,50,569,47.736778,487,47.121681
IRL,2014,Female,25-34,52.5,569,49.648129,488,47.442348
IRL,2014,Female,25-34,55,571,52.890598,489,48.089359
IRL,2014,Female,25-34,57.5,569,55.056599,487,49.305309
IRL,2014,Female,25-34,60,570,56.8325,488,51.868671
IRL,2014,Female,25-34,62.5,570,59.867512,486,53.397739
IRL,2014,Female,25-34,65,570,61.708519,489,54.906551
IRL,2014,Female,25-34,67.5,567,64.074226,487,57.461109
IRL,2014,Female,25-34,70,570,65.642227,488,59.628681
IRL,2014,Female,25-34,72.5,570,69.054039,487,63.978031
IRL,2014,Female,25-34,75,568,71.589432,488,65.129143
IRL,2014,Female,25-34,77.5,572,73.768692,488,64.70713
IRL,2014,Female,25-34,80,569,76.849243,488,68.320686
IRL,2014,Female,25-34,82.5,570,78.947433,488,71.62616
IRL,2014,Female,25-34,85,570,81.606598,487,72.987022
IRL,2014,Female,25-34,87.5,569,84.352753,487,74.792923
IRL,2014,Female,25-34,90,570,86.715538,487,75.391197
IRL,2014,Female,25-34,92.5,570,89.301903,489,78.103493
IRL,2014,Female,25-34,95,570,92.046806,489,81.394371
IRL,2014,Female,25-34,97.5,561,94.317551,479,83.068787
IRL,2014,Female,25-34,99,342,96.204987,291,86.113518
IRL,2014,Female,25-34,99.9,204,98.051453,176,91.442261
IRL,2014,Female,25-34,100,27,,23,
IRL,2014,Female,25-55,2.5,1689,5.4973068,1329,20.939369
IRL,2014,Female,25-55,5,1705,7.600121,1345,22.242849
IRL,2014,Female,25-55,7.5,1707,9.8490562,1343,22.69858
IRL,2014,Female,25-55,10,1706,12.22191,1347,23.789761
IRL,2014,Female,25-55,12.5,1709,14.1097,1340,24.700411
IRL,2014,Female,25-55,15,1703,15.6953,1344,25.009501
IRL,2014,Female,25-55,17.5,1707,18.02898,1342,26.1422
IRL,2014,Female,25-55,20,1706,19.98616,1345,26.815121
IRL,2014,Female,25-55,22.5,1704,22.32877,1343,27.804899
IRL,2014,Female,25-55,25,1707,24.98204,1341,30.41363
IRL,2014,Female,25-55,27.5,1708,27.12236,1344,31.24255
IRL,2014,Female,25-55,30,1705,29.66272,1344,31.86396
IRL,2014,Female,25-55,32.5,1708,31.870399,1343,34.122669
IRL,2014,Female,25-55,35,1702,33.628151,1344,35.577431
IRL,2014,Female,25-55,37.5,1707,36.402451,1346,37.57436
IRL,2014,Female,25-55,40,1705,38.27636,1343,37.963509
IRL,2014,Female,25-55,42.5,1708,41.255692,1339,41.271221
IRL,2014,Female,25-55,45,1703,43.271389,1346,43.0476
IRL,2014,Female,25-55,47.5,1710,45.719372,1343,44.750469
IRL,2014,Female,25-55,50,1703,48.118992,1342,46.914452
IRL,2014,Female,25-55,52.5,1703,50.107979,1344,49.048908
IRL,2014,Female,25-55,55,1710,53.224121,1343,49.251671
IRL,2014,Female,25-55,57.5,1703,55.809219,1346,51.79945
IRL,2014,Female,25-55,60,1709,57.799252,1341,54.25153
IRL,2014,Female,25-55,62.5,1704,60.432201,1342,56.288631
IRL,2014,Female,25-55,65,1707,62.444851,1344,57.601452
IRL,2014,Female,25-55,67.5,1702,64.688957,1345,60.088009
IRL,2014,Female,25-55,70,1708,66.867996,1344,62.10041
IRL,2014,Female,25-55,72.5,1705,70.090202,1343,64.657837
IRL,2014,Female,25-55,75,1706,72.141983,1344,67.545357
IRL,2014,Female,25-55,77.5,1709,74.687439,1341,68.872917
IRL,2014,Female,25-55,80,1704,77.490646,1346,70.692284
IRL,2014,Female,25-55,82.5,1706,79.705322,1342,74.331192
IRL,2014,Female,25-55,85,1707,82.317497,1343,75.95549
IRL,2014,Female,25-55,87.5,1703,85.145622,1344,77.924744
IRL,2014,Female,25-55,90,1709,87.584953,1340,80.153641
IRL,2014,Female,25-55,92.5,1706,89.857277,1346,81.918053
IRL,2014,Female,25-55,95,1707,92.100502,1344,84.652641
IRL,2014,Female,25-55,97.5,1677,94.962387,1320,87.542877
IRL,2014,Female,25-55,99,1023,96.894661,802,89.833923
IRL,2014,Female,25-55,99.9,615,98.814011,486,93.475822
IRL,2014,Female,25-55,100,79,99.805161,65,95.209572
IRL,2014,Female,35-44,2.5,646,5.0730181,585,19.035299
IRL,2014,Female,35-44,5,654,7.129251,593,18.7738
IRL,2014,Female,35-44,7.5,651,9.160553,590,21.51922
IRL,2014,Female,35-44,10,655,11.2221,593,19.880989
IRL,2014,Female,35-44,12.5,653,13.42411,589,22.28746
IRL,2014,Female,35-44,15,652,15.14185,591,22.468479
IRL,2014,Female,35-44,17.5,653,17.801371,591,22.9625
IRL,2014,Female,35-44,20,653,19.39999,592,24.55579
IRL,2014,Female,35-44,22.5,650,21.81974,591,26.256729
IRL,2014,Female,35-44,25,654,23.869471,590,28.62793
IRL,2014,Female,35-44,27.5,655,27.40576,590,30.774891
IRL,2014,Female,35-44,30,651,28.861931,591,29.787399
IRL,2014,Female,35-44,32.5,654,31.456989,592,32.975422
IRL,2014,Female,35-44,35,653,33.495029,592,34.965919
IRL,2014,Female,35-44,37.5,652,36.628448,591,37.471371
IRL,2014,Female,35-44,40,652,38.440922,591,37.6297
IRL,2014,Female,35-44,42.5,654,41.575939,590,40.8349
IRL,2014,Female,35-44,45,651,43.681171,593,44.08799
IRL,2014,Female,35-44,47.5,654,46.245548,590,46.58799
IRL,2014,Female,35-44,50,653,48.23991,590,47.20332
IRL,2014,Female,35-44,52.5,652,50.277901,591,50.695251
IRL,2014,Female,35-44,55,654,53.61964,590,49.857201
IRL,2014,Female,35-44,57.5,651,56.48468,593,53.14267
IRL,2014,Female,35-44,60,655,58.208,590,56.198681
IRL,2014,Female,35-44,62.5,651,60.726879,592,57.895031
IRL,2014,Female,35-44,65,652,62.34314,589,59.152088
IRL,2014,Female,35-44,67.5,653,65.028099,593,60.800251
IRL,2014,Female,35-44,70,654,67.209976,591,63.33733
IRL,2014,Female,35-44,72.5,651,70.695747,592,64.70948
IRL,2014,Female,35-44,75,655,72.474068,591,69.260811
IRL,2014,Female,35-44,77.5,654,74.977692,589,71.035461
IRL,2014,Female,35-44,80,650,77.64048,592,71.872879
IRL,2014,Female,35-44,82.5,653,80.283913,591,75.763359
IRL,2014,Female,35-44,85,653,82.759972,591,77.019234
IRL,2014,Female,35-44,87.5,652,85.295967,592,78.951424
IRL,2014,Female,35-44,90,653,87.882111,589,82.030853
IRL,2014,Female,35-44,92.5,655,90.062759,592,83.120857
IRL,2014,Female,35-44,95,651,91.5439,591,84.939934
IRL,2014,Female,35-44,97.5,644,95.218033,582,89.701973
IRL,2014,Female,35-44,99,390,97.069344,352,91.442627
IRL,2014,Female,35-44,99.9,236,99.149963,213,94.139503
IRL,2014,Female,35-44,100,30,99.922577,30,98.354759
IRL,2014,Female,45-55,2.5,478,5.1588612,262,18.13022
IRL,2014,Female,45-55,5,482,6.7822909,265,20.352449
IRL,2014,Female,45-55,7.5,486,8.6465569,264,18.23172
IRL,2014,Female,45-55,10,481,11.71653,266,21.52482
IRL,2014,Female,45-55,12.5,486,12.95416,263,19.68976
IRL,2014,Female,45-55,15,482,14.88293,265,22.31658
IRL,2014,Female,45-55,17.5,484,16.64142,265,23.850559
IRL,2014,Female,45-55,20,483,19.177641,265,24.07704
IRL,2014,Female,45-55,22.5,485,22.55813,264,25.30995
IRL,2014,Female,45-55,25,482,24.395941,264,29.252159
IRL,2014,Female,45-55,27.5,484,26.318069,265,28.92428
